Wallclock,Robot,State,Duration,From,To,TotalDistance,IdleTime,TotalTime
00:02:12.756921,MSR1,Move,2.7896296296296326,m14,m15,6.684444444444445,33.70955083281267,135.54654905578164
00:02:12.905069,MSR2,Move,2.7896296296296326,m34,m35,15.571811257101974,23.42600682885874,135.69469710664623
00:02:15.546551,MSR1,Calibrate,8.074065974354816,m15,m15,6.684444444444445,33.70955083281267,143.62061503013646
00:02:15.694699,MSR2,Calibrate,10.335422060078194,m35,m35,15.571811257101974,23.42600682885874,146.03011916672443
00:02:23.620617,MSR1,Wait,7.160325116232684,m15,m15,6.684444444444445,40.86987594904535,150.78094014636915
00:02:26.030121,MSR2,Wait,5.143467722890135,m35,m35,15.571811257101974,28.569474551748876,151.17358688961457
00:02:30.780942,MSR1,Swabbing,12.053706164144318,m15,m15,6.684444444444445,40.86987594904535,162.83464631051348
00:02:31.173589,MSR2,Swabbing,11.901605891874679,m35,m35,15.571811257101974,28.569474551748876,163.07519278148925
00:02:42.834648,MSR1,Move,2.7896296296296326,m15,m16,7.5213333333333345,40.86987594904535,165.62427594014312
00:02:43.075194,MSR2,Move,2.7896296296296326,m35,m36,16.408700145990863,28.569474551748876,165.8648224111189
00:02:45.624277,MSR1,Calibrate,11.02152224765824,m16,m16,7.5213333333333345,40.86987594904535,176.64579818780135
00:02:45.864823,MSR2,Calibrate,11.377748940695053,m36,m36,16.408700145990863,28.569474551748876,177.24257135181395
00:02:56.645799,MSR1,Wait,7.315031034856902,m16,m16,7.5213333333333345,48.18490698390225,183.96082922265825
00:02:57.242572,MSR2,Wait,7.9836678720523775,m36,m36,16.408700145990863,36.553142423801255,185.22623922386632
00:03:03.960830,MSR1,Swabbing,11.851992407519115,m16,m16,7.5213333333333345,48.18490698390225,195.81282163017735
00:03:05.226240,MSR2,Swabbing,11.850515224133533,m36,m36,16.408700145990863,36.553142423801255,197.07675444799986
00:03:15.812822,MSR1,Move,2.7896296296296264,m16,m17,8.358222222222222,48.18490698390225,198.60245125980697
00:03:17.076755,MSR2,Move,2.7896296296296264,m36,m37,17.24558903487975,36.553142423801255,199.86638407762948
00:03:18.602452,MSR1,Calibrate,11.547887680493194,m17,m17,8.358222222222222,48.18490698390225,210.15033894030017
00:03:19.866385,MSR2,Calibrate,8.609218681489812,m37,m37,17.24558903487975,36.553142423801255,208.47560275911928
00:03:28.475604,MSR2,Wait,9.306414370414544,m37,m37,17.24558903487975,45.8595567942158,217.7820171295338
00:03:30.150340,MSR1,Wait,4.707213576424607,m17,m17,8.358222222222222,52.89212056032686,214.85755251672478
00:03:34.857554,MSR1,Swabbing,11.845435787814097,m17,m17,8.358222222222222,52.89212056032686,226.70298830453888
00:03:37.782019,MSR2,Swabbing,11.900610160955921,m37,m37,17.24558903487975,45.8595567942158,229.68262729048973
00:03:46.702990,MSR1,Move,2.7896296296296264,m17,m18,9.19511111111111,52.89212056032686,229.4926179341685
00:03:49.492620,MSR1,Calibrate,8.365505827934212,m18,m18,9.19511111111111,52.89212056032686,237.8581237621027
00:03:49.682629,MSR2,Move,2.7896296296296264,m37,m38,18.082477923768636,45.8595567942158,232.47225692011935
00:03:52.472259,MSR2,Calibrate,10.50954801337922,m38,m38,18.082477923768636,45.8595567942158,242.98180493349858
00:03:57.858126,MSR1,Wait,9.776375070493298,m18,m18,9.19511111111111,62.66849563082016,247.634498832596
00:04:02.981807,MSR2,Wait,6.177463283124008,m38,m38,18.082477923768636,52.037020077339804,249.1592682166226
00:04:07.634501,MSR1,Swabbing,12.061732495082335,m18,m18,9.19511111111111,62.66849563082016,259.69623132767833
00:04:09.159270,MSR2,Swabbing,11.923450419184729,m38,m38,18.082477923768636,52.037020077339804,261.08271863580734
00:04:19.696233,MSR1,Park,2440.303768672322,m18,m18,9.19511111111111,2502.972264303142,2700.0
00:04:21.082720,MSR2,Park,1538.9172813641926,m38,m38,18.082477923768636,1590.9543014415324,1800.0
00:30:00.000001,MSR2,Move,43.79451609568108,m38,m41,31.22083275247296,1590.9543014415324,1843.794516095681
00:30:43.794517,MSR2,Calibrate,8.14474048390215,m41,m41,31.22083275247296,1590.9543014415324,1851.9392565795831
00:30:51.939257,MSR2,Wait,9.500377899706912,m41,m41,31.22083275247296,1600.4546793412394,1861.4396344792901
00:31:01.439635,MSR2,Swabbing,12.066789614760438,m41,m41,31.22083275247296,1600.4546793412394,1873.5064240940505
00:31:13.506425,MSR2,Move,2.7896296296296326,m41,m42,32.05772164136185,1600.4546793412394,1876.2960537236802
00:31:16.296055,MSR2,Calibrate,8.588596882507074,m42,m42,32.05772164136185,1600.4546793412394,1884.8846506061873
00:31:24.884652,MSR2,Wait,4.420703604201129,m42,m42,32.05772164136185,1604.8753829454406,1889.3053542103885
00:31:29.305356,MSR2,Swabbing,12.125095040762238,m42,m42,32.05772164136185,1604.8753829454406,1901.4304492511508
00:31:41.430451,MSR2,Move,2.7896296296296326,m42,m43,32.894610530250745,1604.8753829454406,1904.2200788807804
00:31:44.220081,MSR2,Calibrate,9.613418779005691,m43,m43,32.894610530250745,1604.8753829454406,1913.8334976597862
00:31:53.833500,MSR2,Wait,7.678614380356071,m43,m43,32.894610530250745,1612.5539973257967,1921.5121120401423
00:32:01.512114,MSR2,Swabbing,11.964135805422428,m43,m43,32.894610530250745,1612.5539973257967,1933.4762478455648
00:32:13.476250,MSR2,Move,2.7896296296296264,m43,m44,33.73149941913963,1612.5539973257967,1936.2658774751944
00:32:16.265880,MSR2,Calibrate,8.008413856657906,m44,m44,33.73149941913963,1612.5539973257967,1944.2742913318523
00:32:24.274294,MSR2,Wait,6.742680320341126,m44,m44,33.73149941913963,1619.2966776461378,1951.0169716521934
00:32:31.016974,MSR2,Swabbing,11.992858831046917,m44,m44,33.73149941913963,1619.2966776461378,1963.0098304832404
00:32:43.009833,MSR2,Move,2.7896296296296326,m44,m45,34.56838830802852,1619.2966776461378,1965.79946011287
00:32:45.799463,MSR2,Calibrate,11.159584874059185,m45,m45,34.56838830802852,1619.2966776461378,1976.9590449869293
00:32:56.959048,MSR2,Wait,9.253428544722176,m45,m45,34.56838830802852,1628.55010619086,1986.2124735316515
00:33:06.212477,MSR2,Swabbing,12.005332018839157,m45,m45,34.56838830802852,1628.55010619086,1998.2178055504908
00:33:18.217809,MSR2,Move,2.7896296296296326,m45,m46,35.40527719691741,1628.55010619086,2001.0074351801204
00:33:21.007439,MSR2,Calibrate,11.680747216694266,m46,m46,35.40527719691741,1628.55010619086,2012.6881823968147
00:33:32.688186,MSR2,Wait,8.865960692486695,m46,m46,35.40527719691741,1637.4160668833467,2021.5541430893013
00:33:41.554147,MSR2,Swabbing,12.03077787169583,m46,m46,35.40527719691741,1637.4160668833467,2033.5849209609971
00:33:53.584925,MSR2,Move,2.7896296296296264,m46,m47,36.242166085806296,1637.4160668833467,2036.3745505906268
00:33:56.374555,MSR2,Calibrate,8.55085289825682,m47,m47,36.242166085806296,1637.4160668833467,2044.9254034888836
00:34:04.925408,MSR2,Wait,6.0090122119636025,m47,m47,36.242166085806296,1643.4250790953104,2050.9344157008472
00:34:10.934420,MSR2,Swabbing,11.889142865088095,m47,m47,36.242166085806296,1643.4250790953104,2062.8235585659354
00:34:22.823563,MSR2,Move,2.7896296296296264,m47,m48,37.07905497469518,1643.4250790953104,2065.613188195565
00:34:25.613193,MSR2,Calibrate,11.96445856349945,m48,m48,37.07905497469518,1643.4250790953104,2077.5776467590645
00:34:37.577652,MSR2,Wait,7.22179527584986,m48,m48,37.07905497469518,1650.6468743711603,2084.799442034914
00:34:44.799447,MSR2,Swabbing,12.02828109043409,m48,m48,37.07905497469518,1650.6468743711603,2096.8277231253483
00:34:56.827728,MSR2,Park,1503.1722768746517,m48,m48,37.07905497469518,3153.819151245812,3600.0
00:45:00.000005,MSR1,Move,43.7945160956811,m18,m21,22.33346593981544,2502.972264303142,2743.794516095681
00:45:43.794521,MSR1,Calibrate,9.731560835339334,m21,m21,22.33346593981544,2502.972264303142,2753.5260769310203
00:45:53.526082,MSR1,Wait,6.883998863024994,m21,m21,22.33346593981544,2509.8562631661666,2760.410075794045
00:46:00.410081,MSR1,Swabbing,11.931019205636188,m21,m21,22.33346593981544,2509.8562631661666,2772.3410949996814
00:46:12.341100,MSR1,Move,2.7896296296296326,m21,m22,23.17035482870433,2509.8562631661666,2775.130724629311
00:46:15.130730,MSR1,Calibrate,10.720949783185375,m22,m22,23.17035482870433,2509.8562631661666,2785.8516744124963
00:46:25.851680,MSR1,Wait,5.769017089471918,m22,m22,23.17035482870433,2515.6252802556387,2791.6206915019684
00:46:31.620697,MSR1,Swabbing,12.053091520644879,m22,m22,23.17035482870433,2515.6252802556387,2803.6737830226134
00:46:43.673789,MSR1,Move,2.7896296296296326,m22,m23,24.00724371759322,2515.6252802556387,2806.463412652243
00:46:46.463419,MSR1,Calibrate,10.098795775055098,m23,m23,24.00724371759322,2515.6252802556387,2816.5622084272977
00:46:56.562215,MSR1,Wait,4.603723444965821,m23,m23,24.00724371759322,2520.2290037006046,2821.1659318722636
00:47:01.165938,MSR1,Swabbing,12.005700028290422,m23,m23,24.00724371759322,2520.2290037006046,2833.171631900554
00:47:13.171638,MSR1,Move,2.7896296296296264,m23,m24,24.844132606482106,2520.2290037006046,2835.9612615301835
00:47:15.961268,MSR1,Calibrate,11.960789430273824,m24,m24,24.844132606482106,2520.2290037006046,2847.9220509604575
00:47:27.922057,MSR1,Wait,7.746457759423256,m24,m24,24.844132606482106,2527.975461460028,2855.6685087198807
00:47:35.668515,MSR1,Swabbing,11.821580529597977,m24,m24,24.844132606482106,2527.975461460028,2867.490089249479
00:47:47.490096,MSR1,Move,2.7896296296296326,m24,m25,25.681021495370995,2527.975461460028,2870.2797188791083
00:47:50.279726,MSR1,Calibrate,11.059030912293059,m25,m25,25.681021495370995,2527.975461460028,2881.3387497914014
00:48:01.338757,MSR1,Wait,8.85604101157638,m25,m25,25.681021495370995,2536.8315024716044,2890.194790802978
00:48:10.194798,MSR1,Swabbing,12.099041550721346,m25,m25,25.681021495370995,2536.8315024716044,2902.293832353699
00:48:22.293840,MSR1,Move,2.7896296296296326,m25,m26,26.517910384259885,2536.8315024716044,2905.0834619833286
00:48:25.083470,MSR1,Calibrate,9.823795508417874,m26,m26,26.517910384259885,2536.8315024716044,2914.9072574917463
00:48:34.907266,MSR1,Wait,9.103560044949635,m26,m26,26.517910384259885,2545.935062516554,2924.010817536696
00:48:44.010826,MSR1,Swabbing,11.968117396927642,m26,m26,26.517910384259885,2545.935062516554,2935.9789349336233
00:48:55.978943,MSR1,Move,2.7896296296296264,m26,m27,27.35479927314877,2545.935062516554,2938.7685645632528
00:48:58.768573,MSR1,Calibrate,8.139891226421227,m27,m27,27.35479927314877,2545.935062516554,2946.908455789674
00:49:06.908464,MSR1,Wait,4.625667541791161,m27,m27,27.35479927314877,2550.560730058345,2951.5341233314653
00:49:11.534132,MSR1,Swabbing,12.053480976990791,m27,m27,27.35479927314877,2550.560730058345,2963.587604308456
00:49:23.587613,MSR1,Move,2.7896296296296264,m27,m28,28.191688162037657,2550.560730058345,2966.3772339380853
00:49:26.377243,MSR1,Calibrate,8.04082355634252,m28,m28,28.191688162037657,2550.560730058345,2974.418057494428
00:49:34.418067,MSR1,Wait,6.363852967263707,m28,m28,28.191688162037657,2556.9245830256086,2980.7819104616915
00:49:40.781920,MSR1,Swabbing,12.062993586541449,m28,m28,28.191688162037657,2556.9245830256086,2992.844904048233
00:49:52.844914,MSR1,Park,2407.155095951767,m28,m28,28.191688162037657,4964.079678977376,5400.0
01:00:00.000010,MSR2,Move,43.79451609568108,m48,m31,50.217409803399505,3153.819151245812,3643.794516095681
01:00:43.794526,MSR2,Calibrate,11.452241717210999,m31,m31,50.217409803399505,3153.819151245812,3655.246757812892
01:00:55.246768,MSR2,Wait,4.4970438542891795,m31,m31,50.217409803399505,3158.316195100101,3659.7438016671813
01:00:59.743812,MSR2,Swabbing,12.072391376732547,m31,m31,50.217409803399505,3158.316195100101,3671.8161930439137
01:01:11.816203,MSR2,Move,2.7896296296296326,m31,m32,51.0542986922884,3158.316195100101,3674.605822673543
01:01:14.605833,MSR2,Calibrate,9.049609323005441,m32,m32,51.0542986922884,3158.316195100101,3683.6554319965485
01:01:23.655442,MSR2,Wait,6.713368084557855,m32,m32,51.0542986922884,3165.029563184659,3690.368800081106
01:01:30.368810,MSR2,Swabbing,12.088348292701182,m32,m32,51.0542986922884,3165.029563184659,3702.4571483738073
01:01:42.457158,MSR2,Move,2.7896296296296326,m32,m33,51.89118758117729,3165.029563184659,3705.2467780034367
01:01:45.246788,MSR2,Calibrate,11.826788309670798,m33,m33,51.89118758117729,3165.029563184659,3717.0735663131077
01:01:57.073576,MSR2,Wait,6.353793886730756,m33,m33,51.89118758117729,3171.3833570713896,3723.4273601998384
01:02:03.427370,MSR2,Swabbing,11.91039491559169,m33,m33,51.89118758117729,3171.3833570713896,3735.33775511543
01:02:15.337765,MSR2,Move,2.7896296296296264,m33,m34,52.72807647006618,3171.3833570713896,3738.1273847450593
01:02:18.127395,MSR2,Calibrate,11.991000302426169,m34,m34,52.72807647006618,3171.3833570713896,3750.1183850474854
01:02:30.118395,MSR2,Wait,6.871908117865455,m34,m34,52.72807647006618,3178.255265189255,3756.990293165351
01:02:36.990303,MSR2,Swabbing,11.902688182618286,m34,m34,52.72807647006618,3178.255265189255,3768.8929813479695
01:02:48.892991,MSR2,Move,2.7896296296296326,m34,m35,53.564965358955064,3178.255265189255,3771.682610977599
01:02:51.682621,MSR2,Calibrate,10.793636254197818,m35,m35,53.564965358955064,3178.255265189255,3782.4762472317966
01:03:02.476257,MSR2,Wait,8.223087880003618,m35,m35,53.564965358955064,3186.478353069259,3790.6993351118003
01:03:10.699345,MSR2,Swabbing,11.973393668305526,m35,m35,53.564965358955064,3186.478353069259,3802.672728780106
01:03:22.672739,MSR2,Move,2.7896296296296326,m35,m36,54.40185424784396,3186.478353069259,3805.4623584097353
01:03:25.462369,MSR2,Calibrate,8.121692261585816,m36,m36,54.40185424784396,3186.478353069259,3813.584050671321
01:03:33.584061,MSR2,Wait,8.842069353914827,m36,m36,54.40185424784396,3195.3204224231736,3822.426120025236
01:03:42.426130,MSR2,Swabbing,11.94576747453222,m36,m36,54.40185424784396,3195.3204224231736,3834.371887499768
01:03:54.371897,MSR2,Move,2.7896296296296264,m36,m37,55.23874313673284,3195.3204224231736,3837.1615171293975
01:03:57.161527,MSR2,Calibrate,11.67936194764742,m37,m37,55.23874313673284,3195.3204224231736,3848.840879077045
01:04:08.840889,MSR2,Wait,9.850950809627133,m37,m37,55.23874313673284,3205.1713732328008,3858.691829886672
01:04:18.691840,MSR2,Swabbing,11.92992178515795,m37,m37,55.23874313673284,3205.1713732328008,3870.62175167183
01:04:30.621762,MSR2,Move,2.7896296296296264,m37,m38,56.07563202562173,3205.1713732328008,3873.4113813014596
01:04:33.411392,MSR2,Calibrate,11.663623484676545,m38,m38,56.07563202562173,3205.1713732328008,3885.075004786136
01:04:45.075015,MSR2,Wait,5.694072335303273,m38,m38,56.07563202562173,3210.865445568104,3890.7690771214393
01:04:50.769087,MSR2,Swabbing,11.892819458529557,m38,m38,56.07563202562173,3210.865445568104,3902.661896579969
01:05:02.661906,MSR2,Park,1497.338103420031,m38,m38,56.07563202562173,4708.203548988135,5400.0
01:30:00.000009,MSR2,Move,43.79451609568108,m38,m41,69.21398685432605,4708.203548988135,5443.7945160956815
01:30:00.000009,MSR1,Move,43.7945160956811,m28,m11,41.33004299074199,4964.079678977376,5443.7945160956815
01:30:43.794525,MSR2,Calibrate,11.281866471778816,m41,m41,69.21398685432605,4708.203548988135,5455.07638256746
01:30:43.794525,MSR1,Calibrate,8.76648948869995,m11,m11,41.33004299074199,4964.079678977376,5452.561005584382
01:30:52.561014,MSR1,Wait,9.624391411711661,m11,m11,41.33004299074199,4973.704070389087,5462.185396996093
01:30:55.076391,MSR2,Wait,9.67267136413015,m41,m41,69.21398685432605,4717.876220352265,5464.74905393159
01:31:02.185405,MSR1,Swabbing,12.146016420885108,m11,m11,41.33004299074199,4973.704070389087,5474.331413416978
01:31:04.749062,MSR2,Swabbing,12.079331749402202,m41,m41,69.21398685432605,4717.876220352265,5476.828385680993
01:31:14.331421,MSR1,Move,2.7896296296296326,m11,m12,42.16693187963088,4973.704070389087,5477.121043046607
01:31:16.828393,MSR2,Move,2.7896296296296326,m41,m42,70.05087574321495,4717.876220352265,5479.6180153106225
01:31:17.121050,MSR1,Calibrate,11.22663301621057,m12,m12,42.16693187963088,4973.704070389087,5488.347676062817
01:31:19.618022,MSR2,Calibrate,9.80212118543863,m42,m42,70.05087574321495,4717.876220352265,5489.420136496061
01:31:28.347683,MSR1,Wait,5.879278665776897,m12,m12,42.16693187963088,4979.583349054864,5494.226954728594
01:31:29.420143,MSR2,Wait,8.817741346676582,m42,m42,70.05087574321495,4726.693961698941,5498.237877842737
01:31:34.226961,MSR1,Swabbing,11.920756544154912,m12,m12,42.16693187963088,4979.583349054864,5506.147711272749
01:31:38.237884,MSR2,Swabbing,11.939271501724376,m42,m42,70.05087574321495,4726.693961698941,5510.177149344462
01:31:46.147717,MSR1,Move,2.7896296296296326,m12,m13,43.00382076851977,4979.583349054864,5508.937340902378
01:31:48.937347,MSR1,Calibrate,11.582888504736868,m13,m13,43.00382076851977,4979.583349054864,5520.520229407115
01:31:50.177155,MSR2,Move,2.7896296296296326,m42,m43,70.88776463210384,4726.693961698941,5512.9667789740915
01:31:52.966785,MSR2,Calibrate,8.295295949249066,m43,m43,70.88776463210384,4726.693961698941,5521.262074923341
01:32:00.520235,MSR1,Wait,9.352762277339643,m13,m13,43.00382076851977,4988.936111332204,5529.872991684455
01:32:01.262081,MSR2,Wait,4.189275739151434,m43,m43,70.88776463210384,4730.883237438093,5525.451350662493
01:32:05.451357,MSR2,Swabbing,12.110851774034069,m43,m43,70.88776463210384,4730.883237438093,5537.562202436527
01:32:09.872998,MSR1,Swabbing,12.066862630250872,m13,m13,43.00382076851977,4988.936111332204,5541.939854314706
01:32:17.562209,MSR2,Move,2.7896296296296264,m43,m44,71.72465352099273,4730.883237438093,5540.351832066156
01:32:20.351839,MSR2,Calibrate,9.803664299360213,m44,m44,71.72465352099273,4730.883237438093,5550.155496365516
01:32:21.939861,MSR1,Move,2.7896296296296264,m13,m14,43.84070965740866,4988.936111332204,5544.729483944336
01:32:24.729491,MSR1,Calibrate,10.928700927281387,m14,m14,43.84070965740866,4988.936111332204,5555.658184871617
01:32:30.155503,MSR2,Wait,7.591984312827719,m44,m44,71.72465352099273,4738.47522175092,5557.747480678344
01:32:35.658192,MSR1,Wait,6.155734250594925,m14,m14,43.84070965740866,4995.091845582799,5561.813919122212
01:32:37.747488,MSR2,Swabbing,11.859157051318483,m44,m44,71.72465352099273,4738.47522175092,5569.606637729662
01:32:41.813926,MSR1,Swabbing,11.948915986862207,m14,m14,43.84070965740866,4995.091845582799,5573.762835109074
01:32:49.606645,MSR2,Move,2.7896296296296326,m44,m45,72.56154240988162,4738.47522175092,5572.396267359291
01:32:52.396275,MSR2,Calibrate,11.334812275590524,m45,m45,72.56154240988162,4738.47522175092,5583.731079634882
01:32:53.762843,MSR1,Move,2.7896296296296326,m14,m15,44.677598546297546,4995.091845582799,5576.552464738704
01:32:56.552473,MSR1,Calibrate,10.745257033408718,m15,m15,44.677598546297546,4995.091845582799,5587.297721772113
01:33:03.731088,MSR2,Wait,7.805691537672291,m45,m45,72.56154240988162,4746.280913288592,5591.536771172554
01:33:07.297730,MSR1,Wait,8.308675153302204,m15,m15,44.677598546297546,5003.400520736101,5595.606396925415
01:33:11.536779,MSR2,Swabbing,12.220554365028079,m45,m45,72.56154240988162,4746.280913288592,5603.757325537582
01:33:15.606405,MSR1,Swabbing,12.021678538874985,m15,m15,44.677598546297546,5003.400520736101,5607.628075464289
01:33:23.757334,MSR2,Move,2.7896296296296326,m45,m46,73.39843129877052,4746.280913288592,5606.546955167211
01:33:26.546964,MSR2,Calibrate,10.542315748387459,m46,m46,73.39843129877052,4746.280913288592,5617.089270915599
01:33:27.628084,MSR1,Move,2.7896296296296326,m15,m16,45.51448743518644,5003.400520736101,5610.417705093919
01:33:30.417714,MSR1,Calibrate,10.575835748503156,m16,m16,45.51448743518644,5003.400520736101,5620.993540842422
01:33:37.089280,MSR2,Wait,6.722642226071525,m46,m46,73.39843129877052,4753.003555514664,5623.811913141671
01:33:40.993550,MSR1,Wait,6.757700482778423,m16,m16,45.51448743518644,5010.158221218879,5627.7512413252
01:33:43.811922,MSR2,Swabbing,12.266926477191014,m46,m46,73.39843129877052,4753.003555514664,5636.078839618862
01:33:47.751250,MSR1,Swabbing,12.167131324632026,m16,m16,45.51448743518644,5010.158221218879,5639.918372649832
01:33:56.078848,MSR2,Move,2.7896296296296264,m46,m47,74.23532018765941,4753.003555514664,5638.868469248491
01:33:58.868478,MSR2,Calibrate,11.137258782470159,m47,m47,74.23532018765941,4753.003555514664,5650.005728030961
01:33:59.918381,MSR1,Move,2.7896296296296264,m16,m17,46.351376324075325,5010.158221218879,5642.708002279462
01:34:02.708011,MSR1,Calibrate,11.631596175196993,m17,m17,46.351376324075325,5010.158221218879,5654.339598454659
01:34:10.005737,MSR2,Wait,9.746755986179798,m47,m47,74.23532018765941,4762.750311500844,5659.752484017141
01:34:14.339607,MSR1,Wait,6.269011257650132,m17,m17,46.351376324075325,5016.427232476529,5660.608609712309
01:34:19.752493,MSR2,Swabbing,11.99133673900461,m47,m47,74.23532018765941,4762.750311500844,5671.743820756145
01:34:20.608619,MSR1,Swabbing,11.854292988958154,m17,m17,46.351376324075325,5016.427232476529,5672.462902701267
01:34:31.743830,MSR2,Move,2.7896296296296264,m47,m48,75.0722090765483,4762.750311500844,5674.533450385775
01:34:32.462912,MSR1,Move,2.7896296296296264,m17,m18,47.18826521296421,5016.427232476529,5675.252532330896
01:34:34.533460,MSR2,Calibrate,8.69936934812364,m48,m48,75.0722090765483,4762.750311500844,5683.232819733898
01:34:35.252542,MSR1,Calibrate,9.805046196648563,m18,m18,47.18826521296421,5016.427232476529,5685.057578527545
01:34:43.232829,MSR2,Wait,7.681618971853972,m48,m48,75.0722090765483,4770.431930472698,5690.914438705752
01:34:45.057588,MSR1,Wait,9.44114398801242,m18,m18,47.18826521296421,5025.868376464541,5694.498722515557
01:34:50.914448,MSR2,Swabbing,12.102582189196378,m48,m48,75.0722090765483,4770.431930472698,5703.0170208949485
01:34:54.498732,MSR1,Swabbing,11.8869390658721,m18,m18,47.18826521296421,5025.868376464541,5706.385661581429
01:35:03.017030,MSR2,Park,1496.9829791050515,m48,m48,75.0722090765483,6267.414909577749,7200.0
01:35:06.385671,MSR1,Park,2393.6143384185707,m18,m18,47.18826521296421,7419.482714883112,8100.0
02:00:00.000009,MSR2,Move,43.79451609568108,m48,m31,88.21056390525263,6267.414909577749,7243.7945160956815
02:00:43.794525,MSR2,Calibrate,8.188961433076278,m31,m31,88.21056390525263,6267.414909577749,7251.983477528758
02:00:51.983486,MSR2,Wait,7.425736533695722,m31,m31,88.21056390525263,6274.840646111445,7259.409214062453
02:00:59.409223,MSR2,Swabbing,11.992917471685848,m31,m31,88.21056390525263,6274.840646111445,7271.40213153414
02:01:11.402140,MSR2,Move,2.7896296296296326,m31,m32,89.04745279414152,6274.840646111445,7274.191761163769
02:01:14.191770,MSR2,Calibrate,8.011224864809996,m32,m32,89.04745279414152,6274.840646111445,7282.202986028579
02:01:22.202995,MSR2,Wait,9.991472894348403,m32,m32,89.04745279414152,6284.832119005793,7292.194458922928
02:01:32.194468,MSR2,Swabbing,12.008973029870306,m32,m32,89.04745279414152,6284.832119005793,7304.203431952798
02:01:44.203441,MSR2,Move,2.7896296296296326,m32,m33,89.88434168303041,6284.832119005793,7306.993061582428
02:01:46.993071,MSR2,Calibrate,10.531623665189532,m33,m33,89.88434168303041,6284.832119005793,7317.5246852476175
02:01:57.524695,MSR2,Wait,5.0917403963125745,m33,m33,89.88434168303041,6289.923859402105,7322.61642564393
02:02:02.616435,MSR2,Swabbing,12.144143566027523,m33,m33,89.88434168303041,6289.923859402105,7334.760569209957
02:02:14.760579,MSR2,Move,2.7896296296296264,m33,m34,90.7212305719193,6289.923859402105,7337.550198839586
02:02:17.550209,MSR2,Calibrate,8.625722550883792,m34,m34,90.7212305719193,6289.923859402105,7346.17592139047
02:02:26.175932,MSR2,Wait,7.985734199825386,m34,m34,90.7212305719193,6297.90959360193,7354.161655590295
02:02:34.161666,MSR2,Swabbing,11.681048726563478,m34,m34,90.7212305719193,6297.90959360193,7365.8427043168585
02:02:45.842715,MSR2,Move,2.7896296296296326,m34,m35,91.5581194608082,6297.90959360193,7368.632333946488
02:02:48.632345,MSR2,Calibrate,10.02403734066218,m35,m35,91.5581194608082,6297.90959360193,7378.65637128715
02:02:58.656382,MSR2,Wait,8.138033883832062,m35,m35,91.5581194608082,6306.047627485762,7386.794405170982
02:03:06.794416,MSR2,Swabbing,12.102697678085065,m35,m35,91.5581194608082,6306.047627485762,7398.897102849067
02:03:18.897114,MSR2,Move,2.7896296296296326,m35,m36,92.3950083496971,6306.047627485762,7401.686732478696
02:03:21.686744,MSR2,Calibrate,11.751241610510377,m36,m36,92.3950083496971,6306.047627485762,7413.437974089206
02:03:33.437986,MSR2,Wait,8.239187592832973,m36,m36,92.3950083496971,6314.286815078595,7421.67716168204
02:03:41.677174,MSR2,Swabbing,12.110792130118691,m36,m36,92.3950083496971,6314.286815078595,7433.787953812159
02:03:53.787966,MSR2,Move,2.7896296296296264,m36,m37,93.23189723858599,6314.286815078595,7436.577583441788
02:03:56.577596,MSR2,Calibrate,9.817968014786414,m37,m37,93.23189723858599,6314.286815078595,7446.395551456575
02:04:06.395564,MSR2,Wait,9.141436670438047,m37,m37,93.23189723858599,6323.428251749034,7455.5369881270135
02:04:15.537001,MSR2,Swabbing,12.081923129626482,m37,m37,93.23189723858599,6323.428251749034,7467.61891125664
02:04:27.618924,MSR2,Move,2.7896296296296264,m37,m38,94.06878612747488,6323.428251749034,7470.408540886269
02:04:30.408554,MSR2,Calibrate,9.286896335309585,m38,m38,94.06878612747488,6323.428251749034,7479.695437221579
02:04:39.695450,MSR2,Wait,8.831572602929434,m38,m38,94.06878612747488,6332.259824351963,7488.527009824508
02:04:48.527023,MSR2,Swabbing,11.879634346478417,m38,m38,94.06878612747488,6332.259824351963,7500.4066441709865
02:05:00.406657,MSR2,Park,1499.5933558290135,m38,m38,94.06878612747488,7831.853180180977,9000.0
02:15:00.000013,MSR1,Move,43.7945160956811,m18,m21,60.32662004166854,7419.482714883112,8143.7945160956815
02:15:43.794529,MSR1,Calibrate,8.755820156833696,m21,m21,60.32662004166854,7419.482714883112,8152.550336252515
02:15:52.550349,MSR1,Wait,4.0519178094726165,m21,m21,60.32662004166854,7423.534632692585,8156.602254061988
02:15:56.602267,MSR1,Swabbing,12.068061710296565,m21,m21,60.32662004166854,7423.534632692585,8168.670315772284
02:16:08.670329,MSR1,Move,2.7896296296296326,m21,m22,61.16350893055743,7423.534632692585,8171.4599454019135
02:16:11.459959,MSR1,Calibrate,8.470589216230287,m22,m22,61.16350893055743,7423.534632692585,8179.930534618144
02:16:19.930548,MSR1,Wait,9.977675501554671,m22,m22,61.16350893055743,7433.512308194139,8189.908210119698
02:16:29.908224,MSR1,Swabbing,11.980650339949504,m22,m22,61.16350893055743,7433.512308194139,8201.888860459647
02:16:41.888874,MSR1,Move,2.7896296296296326,m22,m23,62.00039781944632,7433.512308194139,8204.678490089276
02:16:44.678504,MSR1,Calibrate,8.750620954905784,m23,m23,62.00039781944632,7433.512308194139,8213.429111044183
02:16:53.429125,MSR1,Wait,4.942664038926122,m23,m23,62.00039781944632,7438.454972233066,8218.37177508311
